trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
770,True,"{'a': 0, 'e': 0}",35,15,32.56913389982361,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
771,True,"{'a': 0, 'e': 0}",20,9,19.044447289312522,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
772,True,"{'a': 0, 'e': 0}",20,9,21.96968126223487,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
773,True,"{'a': 0, 'e': 0}",20,11,14.069342911516548,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
774,True,"{'a': 0, 'e': 0}",25,18,16.004091626409426,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
775,True,"{'a': 0, 'e': 0}",30,16,24.292733876933585,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
776,True,"{'a': 0, 'e': 0}",20,4,29.21959532616018,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
777,True,"{'a': 0, 'e': 0}",25,17,16.186330712690985,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
778,True,"{'a': 0, 'e': 0}",20,3,25.498285649099497,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
779,True,"{'a': 0, 'e': 0}",30,13,27.31735078289302,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
780,True,"{'a': 0, 'e': 0}",20,6,27.566245567746655,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
781,True,"{'a': 0, 'e': 0}",30,12,36.50539538796143,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
782,True,"{'a': 0, 'e': 0}",20,13,14.201261011298243,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
783,True,"{'a': 0, 'e': 0}",35,18,27.402954882326263,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
784,True,"{'a': 0, 'e': 0}",30,20,18.683755967907203,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
785,True,"{'a': 0, 'e': 0}",30,15,26.03808539457516,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
786,True,"{'a': 0, 'e': 0}",20,4,27.448361869427487,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
787,True,"{'a': 0, 'e': 0}",25,11,18.709235518153232,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
788,True,"{'a': 0, 'e': 0}",20,6,24.26810109983134,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
789,True,"{'a': 0, 'e': 0}",25,11,22.988660901947362,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
790,True,"{'a': 0, 'e': 0}",20,10,17.908799998229597,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
791,True,"{'a': 0, 'e': 0}",25,16,16.132210791636613,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
792,True,"{'a': 0, 'e': 0}",20,16,7.4852446846376814,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
793,True,"{'a': 0, 'e': 0}",35,13,41.2983762066606,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
794,True,"{'a': 0, 'e': 0}",20,8,24.034976663308633,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
795,True,"{'a': 0, 'e': 0}",20,0,25.77253214990736,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
796,True,"{'a': 0, 'e': 0}",25,13,23.27121230048245,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
797,True,"{'a': 0, 'e': 0}",25,15,18.788920643623815,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
798,True,"{'a': 0, 'e': 0}",25,11,28.744207411528382,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
799,True,"{'a': 0, 'e': 0}",20,8,13.584020830199153,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
800,True,"{'a': 0, 'e': 0}",20,13,10.66213599454432,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
801,True,"{'a': 0, 'e': 0}",20,10,14.256211994302074,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
802,True,"{'a': 0, 'e': 0}",20,3,29.37532459866056,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
803,True,"{'a': 0, 'e': 0}",20,0,25.71660271710133,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
804,True,"{'a': 0, 'e': 0}",20,3,26.350002802834247,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
805,True,"{'a': 0, 'e': 0}",20,3,24.651214423111202,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
806,True,"{'a': 0, 'e': 0}",25,11,28.52098256993255,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
807,True,"{'a': 0, 'e': 0}",20,5,24.293787393010522,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
808,True,"{'a': 0, 'e': 0}",20,3,27.485041716361675,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
809,True,"{'a': 0, 'e': 0}",25,11,25.19198624064928,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
810,True,"{'a': 0, 'e': 0}",20,10,15.780789231316174,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
811,True,"{'a': 0, 'e': 0}",20,9,22.286884065842212,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
812,True,"{'a': 0, 'e': 0}",20,16,6.8619182380606745,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
813,True,"{'a': 0, 'e': 0}",30,8,43.49944171637259,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
814,True,"{'a': 0, 'e': 0}",20,12,10.963296045852466,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
815,True,"{'a': 0, 'e': 0}",25,5,37.78679443270441,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
816,True,"{'a': 0, 'e': 0}",20,13,15.505932215425657,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
817,True,"{'a': 0, 'e': 0}",30,12,30.92230117944805,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
818,True,"{'a': 0, 'e': 0}",20,8,21.75190820657018,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
819,True,"{'a': 0, 'e': 0}",20,9,23.324017728538458,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
820,True,"{'a': 0, 'e': 0}",30,10,40.14633810808346,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
821,True,"{'a': 0, 'e': 0}",25,13,21.281592455368575,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
822,True,"{'a': 0, 'e': 0}",30,23,15.77901494631649,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
823,True,"{'a': 0, 'e': 0}",20,8,21.83527537009365,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
824,True,"{'a': 0, 'e': 0}",25,9,33.449541621087775,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
825,True,"{'a': 0, 'e': 0}",20,6,19.935993085374278,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
826,True,"{'a': 0, 'e': 0}",30,15,30.694268630763567,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
827,True,"{'a': 0, 'e': 0}",20,10,15.482640007319459,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
828,True,"{'a': 0, 'e': 0}",20,6,23.375035065454778,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
829,True,"{'a': 0, 'e': 0}",25,15,21.406443116405246,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
830,True,"{'a': 0, 'e': 0}",20,12,13.975601684791013,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
831,True,"{'a': 0, 'e': 0}",30,17,22.13569576649883,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
832,True,"{'a': 0, 'e': 0}",30,24,10.978222620698418,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
833,True,"{'a': 0, 'e': 0}",25,20,9.765764082271893,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
834,True,"{'a': 0, 'e': 0}",20,10,16.026486643566145,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
835,True,"{'a': 0, 'e': 0}",25,11,29.858304622628175,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
836,True,"{'a': 0, 'e': 0}",30,10,26.825353578103805,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
837,True,"{'a': 0, 'e': 0}",30,19,21.379621767595584,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
838,True,"{'a': 0, 'e': 0}",25,8,27.729947250087232,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
839,True,"{'a': 0, 'e': 0}",25,0,33.442980024433915,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
840,True,"{'a': 0, 'e': 0}",20,12,16.613836386965875,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
841,True,"{'a': 0, 'e': 0}",20,10,19.82953936857715,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
842,True,"{'a': 0, 'e': 0}",25,13,15.177246393682841,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
843,True,"{'a': 0, 'e': 0}",25,7,28.60100593254254,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
844,True,"{'a': 0, 'e': 0}",35,8,41.01417359387188,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
845,True,"{'a': 0, 'e': 0}",30,14,33.008967821577485,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
846,True,"{'a': 0, 'e': 0}",30,18,23.814479663537256,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
847,True,"{'a': 0, 'e': 0}",30,10,35.13413928435853,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
848,True,"{'a': 0, 'e': 0}",30,18,26.329893227907025,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
849,True,"{'a': 0, 'e': 0}",30,16,24.299014733319066,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
850,True,"{'a': 0, 'e': 0}",20,10,19.59379422010288,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
851,True,"{'a': 0, 'e': 0}",20,8,23.229505510785643,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
852,True,"{'a': 0, 'e': 0}",20,3,26.36044726035993,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
853,True,"{'a': 0, 'e': 0}",25,8,24.324106511854296,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
854,True,"{'a': 0, 'e': 0}",20,6,29.93735135531734,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
855,True,"{'a': 0, 'e': 0}",25,5,36.44930343769628,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
856,True,"{'a': 0, 'e': 0}",25,11,22.498998733023477,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
857,True,"{'a': 0, 'e': 0}",25,18,17.45376106684892,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
858,True,"{'a': 0, 'e': 0}",30,16,20.394688402471925,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
859,True,"{'a': 0, 'e': 0}",30,13,28.87019606384693,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
860,True,"{'a': 0, 'e': 0}",30,4,36.44288487046116,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
861,True,"{'a': 0, 'e': 0}",35,17,28.30150492798286,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
862,True,"{'a': 0, 'e': 0}",30,23,12.216080197220446,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
863,True,"{'a': 0, 'e': 0}",25,11,28.83265862812047,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
864,True,"{'a': 0, 'e': 0}",25,16,16.037614668758238,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
865,True,"{'a': 0, 'e': 0}",25,13,19.315941042710964,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
866,True,"{'a': 0, 'e': 0}",30,17,22.409100369298528,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
867,True,"{'a': 0, 'e': 0}",20,9,20.649924074543076,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
868,True,"{'a': 0, 'e': 0}",25,2,36.922118068507515,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
869,True,"{'a': 0, 'e': 0}",20,11,17.740312278582067,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
870,True,"{'a': 0, 'e': 0}",20,7,23.988632730479353,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
871,True,"{'a': 0, 'e': 0}",20,11,14.364374168041953,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
872,True,"{'a': 0, 'e': 0}",30,22,16.440791751959416,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
873,True,"{'a': 0, 'e': 0}",20,1,29.61855004672112,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
874,True,"{'a': 0, 'e': 0}",20,10,18.53235210513982,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
875,True,"{'a': 0, 'e': 0}",25,11,25.37538368531517,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
876,True,"{'a': 0, 'e': 0}",30,13,25.85033551275739,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
877,True,"{'a': 0, 'e': 0}",25,17,13.872214728853681,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
878,True,"{'a': 0, 'e': 0}",25,20,9.843540747845262,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
879,True,"{'a': 0, 'e': 0}",20,3,30.963263340096383,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
880,True,"{'a': 0, 'e': 0}",20,13,12.94615466478598,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
881,True,"{'a': 0, 'e': 0}",30,16,21.707805048364317,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
882,True,"{'a': 0, 'e': 0}",25,11,29.74695702991634,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
883,True,"{'a': 0, 'e': 0}",25,12,20.790180100148095,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
884,True,"{'a': 0, 'e': 0}",20,14,13.036779310425292,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
885,True,"{'a': 0, 'e': 0}",20,9,16.4066979566794,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
886,True,"{'a': 0, 'e': 0}",30,13,31.390184258354083,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
887,True,"{'a': 0, 'e': 0}",30,2,44.95987129972381,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
888,True,"{'a': 0, 'e': 0}",20,5,19.652720269975894,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
889,True,"{'a': 0, 'e': 0}",20,8,21.691704245018812,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
890,True,"{'a': 0, 'e': 0}",20,13,11.406444079116692,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
891,True,"{'a': 0, 'e': 0}",20,15,10.006195021584219,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
892,True,"{'a': 0, 'e': 0}",20,8,24.593171734802755,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
893,True,"{'a': 0, 'e': 0}",20,3,29.196364111187464,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
894,True,"{'a': 0, 'e': 0}",25,17,15.381350700066857,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
895,True,"{'a': 0, 'e': 0}",25,3,31.13109043215781,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
896,True,"{'a': 0, 'e': 0}",25,11,24.266421730484197,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
897,True,"{'a': 0, 'e': 0}",20,12,14.451559905016314,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
898,True,"{'a': 0, 'e': 0}",25,13,25.58069374579827,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
899,True,"{'a': 0, 'e': 0}",25,11,18.723227479571495,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
900,True,"{'a': 0, 'e': 0}",30,14,26.005830043511114,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
901,True,"{'a': 0, 'e': 0}",25,13,25.431777779009376,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
902,True,"{'a': 0, 'e': 0}",25,16,15.359192493872992,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
903,True,"{'a': 0, 'e': 0}",30,13,31.887101387052034,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
904,True,"{'a': 0, 'e': 0}",25,11,26.18840492307775,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
905,True,"{'a': 0, 'e': 0}",35,18,33.22888866916573,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
906,True,"{'a': 0, 'e': 0}",25,10,28.799793525318748,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
907,True,"{'a': 0, 'e': 0}",30,13,31.930989395908895,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
908,True,"{'a': 0, 'e': 0}",20,13,10.289494114848225,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
909,True,"{'a': 0, 'e': 0}",25,13,25.590422753662917,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
910,True,"{'a': 0, 'e': 0}",20,8,23.013621195504385,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
911,True,"{'a': 0, 'e': 0}",20,16,7.714358824435719,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
912,True,"{'a': 0, 'e': 0}",30,7,35.155685888487255,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
913,True,"{'a': 0, 'e': 0}",20,12,17.07869000583542,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
914,True,"{'a': 0, 'e': 0}",30,2,41.79974083283653,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
915,True,"{'a': 0, 'e': 0}",20,13,13.056738345136296,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
916,True,"{'a': 0, 'e': 0}",25,11,23.214798662856623,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
917,True,"{'a': 0, 'e': 0}",25,12,23.854660961890396,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
918,True,"{'a': 0, 'e': 0}",20,13,14.86473285234827,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
919,True,"{'a': 0, 'e': 0}",30,7,31.948954581956198,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
920,True,"{'a': 0, 'e': 0}",20,6,24.11608495188733,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
921,True,"{'a': 0, 'e': 0}",25,12,21.761776614392264,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
922,True,"{'a': 0, 'e': 0}",25,3,34.87281679380182,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
923,True,"{'a': 0, 'e': 0}",30,16,27.12510011811938,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
924,True,"{'a': 0, 'e': 0}",30,16,26.80783340387535,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
925,True,"{'a': 0, 'e': 0}",20,6,20.68731394337095,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
926,True,"{'a': 0, 'e': 0}",20,16,9.002516997373242,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
927,True,"{'a': 0, 'e': 0}",25,13,19.84247790124327,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
928,True,"{'a': 0, 'e': 0}",30,11,33.86162644603784,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
929,True,"{'a': 0, 'e': 0}",20,3,21.44750500179438,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
930,True,"{'a': 0, 'e': 0}",20,6,24.814988882291487,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
931,True,"{'a': 0, 'e': 0}",20,13,14.1246755932258,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
932,True,"{'a': 0, 'e': 0}",20,0,27.885569025948328,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
933,True,"{'a': 0, 'e': 0}",20,13,14.27965785292966,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
934,True,"{'a': 0, 'e': 0}",25,12,24.64641692572967,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
935,True,"{'a': 0, 'e': 0}",25,14,18.975015423597416,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
936,True,"{'a': 0, 'e': 0}",25,13,23.48289218565676,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
937,True,"{'a': 0, 'e': 0}",20,16,7.651226478558125,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
938,True,"{'a': 0, 'e': 0}",25,11,21.686125292447162,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
939,True,"{'a': 0, 'e': 0}",25,14,16.47588597977109,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
940,True,"{'a': 0, 'e': 0}",20,16,7.133360050969824,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
941,True,"{'a': 0, 'e': 0}",25,16,20.380036489487008,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
942,True,"{'a': 0, 'e': 0}",25,17,18.639245115520115,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
943,True,"{'a': 0, 'e': 0}",30,7,34.4428203788726,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
944,True,"{'a': 0, 'e': 0}",35,17,28.462018943069502,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
945,True,"{'a': 0, 'e': 0}",25,11,24.313454819358117,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
946,True,"{'a': 0, 'e': 0}",20,13,14.417563263661538,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
947,True,"{'a': 0, 'e': 0}",25,15,22.776896486607843,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
948,True,"{'a': 0, 'e': 0}",25,11,19.750716383105438,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
949,True,"{'a': 0, 'e': 0}",20,7,20.40512788203616,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
950,True,"{'a': 0, 'e': 0}",20,10,20.265667519383115,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
951,True,"{'a': 0, 'e': 0}",20,9,20.746227918890337,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
952,True,"{'a': 0, 'e': 0}",30,11,34.31057851552319,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
953,True,"{'a': 0, 'e': 0}",20,6,26.060471425061614,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
954,True,"{'a': 0, 'e': 0}",20,6,20.911002423286835,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
955,True,"{'a': 0, 'e': 0}",25,11,26.401106566117914,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
956,True,"{'a': 0, 'e': 0}",25,11,24.879297770807394,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
957,True,"{'a': 0, 'e': 0}",20,9,20.431712752008977,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
958,True,"{'a': 0, 'e': 0}",20,0,29.6644163539341,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
959,True,"{'a': 0, 'e': 0}",30,17,26.13933915265255,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
960,True,"{'a': 0, 'e': 0}",20,10,19.711382605216667,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
961,True,"{'a': 0, 'e': 0}",20,3,26.011519295445115,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
962,True,"{'a': 0, 'e': 0}",20,8,24.567701086647396,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
963,True,"{'a': 0, 'e': 0}",25,11,23.154653096566644,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
964,True,"{'a': 0, 'e': 0}",20,12,14.669976646059835,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
965,True,"{'a': 0, 'e': 0}",25,9,25.362971064719694,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
966,True,"{'a': 0, 'e': 0}",20,3,23.077061328409904,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
967,True,"{'a': 0, 'e': 0}",25,17,16.429039297467256,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
968,True,"{'a': 0, 'e': 0}",25,8,20.498264519532995,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
969,True,"{'a': 0, 'e': 0}",25,17,17.535288631448314,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
970,True,"{'a': 0, 'e': 0}",20,16,7.397706381158814,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
971,True,"{'a': 0, 'e': 0}",30,16,22.406939743905586,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
972,True,"{'a': 0, 'e': 0}",20,11,13.901579685908754,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
973,True,"{'a': 0, 'e': 0}",20,3,16.936948327301565,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
974,True,"{'a': 0, 'e': 0}",20,0,28.510754069624593,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
975,True,"{'a': 0, 'e': 0}",25,18,13.501702909618341,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
976,True,"{'a': 0, 'e': 0}",25,10,29.797424428779095,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
977,True,"{'a': 0, 'e': 0}",20,5,16.69247547301237,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
978,True,"{'a': 0, 'e': 0}",20,16,7.352561835489351,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
979,True,"{'a': 0, 'e': 0}",20,13,12.778471430530512,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
980,True,"{'a': 0, 'e': 0}",20,2,30.675339437961018,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
